ARTICLE_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,PUBLISH_DATE,VIEWS_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
349191658532,TWEET FROM: MRIDULKHURANA,MRIDULKHURANA,Truly mystic @AXE fragrances. Gift one to your #tweetheart http://t.co/5ioD8jJFIB,http://twitter.com/mridulkhurana/statuses/565393555473317888,TWITTER,Feb 11 2015 06:15 AM,106571,635,159,5,696,5,5,14963,24222,20442,Negative
349191417083,TWEET FROM: PRATIIKREGE,PRATIIKREGE,Let the @AXE fragrance linger over your #tweetheart this Vday! http://t.co/peNXCASHMv,http://twitter.com/PratiikRege/statuses/565393316179501056,TWITTER,Feb 11 2015 06:14 AM,607090,399,257,9,963,0,1,23581,5039,160285,Negative
349191308490,TWEET FROM: CERULEANLINEAGE,CERULEANLINEAGE,it's time to recreate magic with @AXE. Spray on this Vday http://t.co/gAChgadk4F #TweetHeart,http://twitter.com/CeruleanLineage/statuses/565393173229617152,TWITTER,Feb 11 2015 06:13 AM,688592,349,161,4,549,3,9,13484,20744,40548,Neutral
349191195853,TWEET FROM: ANISHWEBERING,ANISHWEBERING,So excited to #AXEMagic the VDay date by wearing my favourite @AXE fragrance for my #tweetheart :D Check: http://t.co/tyUGF0vZiW,http://twitter.com/Anishwebering/statuses/565393058858934272,TWITTER,Feb 11 2015 06:13 AM,37455,723,220,3,745,3,5,94339,38302,23720,Positive
349191082595,TWEET FROM: MAITRENIMISHRA,MAITRENIMISHRA,RT @SmilingTwwitter @MaitreniMishra  How you will celebrate your Valentine day ? I am making it special with @AXE magic! #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/MaitreniMishra/statuses/565392932916977666,TWITTER,Feb 11 2015 06:12 AM,61165,388,201,5,643,2,4,37208,9879,54288,Negative
349190229975,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,@AryanSarath  How you will celebrate your Valentine day ? I am making it special with @AXE magic! #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565391979484549121,TWITTER,Feb 11 2015 06:08 AM,322529,436,194,6,835,1,15,76281,20416,29341,Positive
349190155466,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,@MaitreniMishra  How you will celebrate your Valentine day ? I am making it special with @AXE magic! #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565391889143463936,TWITTER,Feb 11 2015 06:08 AM,379137,706,279,10,984,1,2,23145,33691,29340,Neutral
349189556005,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,"I will wear the most cherished fragrance this VDay, sprinkle some @AXE charm! #tweetheart http://t.co/NxwvKJ48X1",http://twitter.com/SmilingTwwitter/statuses/565391203869675520,TWITTER,Feb 11 2015 06:05 AM,1390621,604,183,0,788,0,3,49196,20236,29338,Neutral
349189257225,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,I will use @AXE  spray on this valentine ! :) #tweetheart http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565390831738421248,TWITTER,Feb 11 2015 06:04 AM,787752,794,192,1,554,5,3,9849,22043,29337,Negative
349188943850,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,i love your all category of sprays! :D #tweetheart Thanks to @AXE  !  http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565390603618619392,TWITTER,Feb 11 2015 06:03 AM,110716,718,261,2,825,5,5,64365,6791,29336,Neutral
349188914601,TWEET FROM: CSANNUKR,CSANNUKR,Spread some Vday fragrance @AXE effect #tweetheart http://t.co/E5fGaVg6Fd,http://twitter.com/csannukr/statuses/565390579925020672,TWITTER,Feb 11 2015 06:03 AM,1189067,406,240,2,647,2,0,94339,5164,96064,Negative
349188440053,TWEET FROM: ROFLRANI,ROFLRANI,Smell good feel good! Recreate magic with @AXE spray on this Vday http://t.co/EzHTKvTWNE #tweetheart,http://twitter.com/RoflRani/statuses/565390067586596864,TWITTER,Feb 11 2015 06:01 AM,948458,619,278,5,845,4,9,43979,30455,7534,Positive
349188336348,TWEET FROM: ATHEIST_KRISHNA,ATHEIST_KRISHNA,@JungleeBillli lets hope she says YES. i will be using @AXE #tweetheart  http://t.co/TYz1EzJJEq,http://twitter.com/Atheist_Krishna/statuses/565389998451884034,TWITTER,Feb 11 2015 06:00 AM,986807,454,159,5,917,3,8,47252,9686,58474,Negative
349188244403,TWEET FROM: MK_MO_,MK_MO_,Let you create some magic this vDAY with @AXE fragrances.Which is your favourite among the range: http://t.co/i3icw62TZX #tweetheart,http://twitter.com/mk_mo_/statuses/565389927995961344,TWITTER,Feb 11 2015 06:00 AM,1027531,480,275,7,656,2,13,85274,8693,32492,Neutral
349188393876,TWEET FROM: JUNGLEEBILLLI,JUNGLEEBILLLI,@Atheist_Krishna This valentine #Tweetheart you will smell fresh and confident with @AXE,http://twitter.com/JungleeBillli/statuses/565389595660275712,TWITTER,Feb 11 2015 05:59 AM,509660,695,163,5,557,5,9,93474,1894,57983,Negative
349187736001,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Spray on some @AXE Body Perfume for your #tweetheart this Vday! Which is your favourite among the range: http://t.co/NxwvKJ48X1,http://twitter.com/SmilingTwwitter/statuses/565389353623760897,TWITTER,Feb 11 2015 05:58 AM,952663,644,230,3,757,2,6,39708,37504,29335,Neutral
349187689855,TWEET FROM: YUVLICIOUS,YUVLICIOUS,Let the @AXE fragrance linger over your #tweetheart this Vday! http://t.co/Y1czpdW3Cn,http://twitter.com/Yuvlicious/statuses/565389284342263809,TWITTER,Feb 11 2015 05:58 AM,502348,415,252,2,987,1,1,61713,28867,79627,Positive
349187633806,TWEET FROM: YUVLICIOUS,YUVLICIOUS,I’m in love with the new range of @AXE fragrances. #tweetheart http://t.co/Y1czpdW3Cn,http://twitter.com/Yuvlicious/statuses/565389206445649922,TWITTER,Feb 11 2015 05:57 AM,654610,617,252,0,850,1,9,67492,12043,79626,Neutral
349186991637,TWEET FROM: MRIDULKHURANA,MRIDULKHURANA,"Don your favourite fragrance this VDay, spray some @AXE magic! #tweetheart http://t.co/5ioD8jJFIB",http://twitter.com/mridulkhurana/statuses/565388486124269569,TWITTER,Feb 11 2015 05:54 AM,387381,665,183,6,607,5,4,97644,33759,20438,Positive
349186486020,TWEET FROM: ATHEIST_KRISHNA,ATHEIST_KRISHNA,@JungleeBillli What are your Valentine day plans? I am making it special with @AXE magic! #tweetheart http://t.co/TYz1EzJJEq,http://twitter.com/Atheist_Krishna/statuses/565387877342011393,TWITTER,Feb 11 2015 05:52 AM,256721,344,297,0,522,3,5,41125,10907,58472,Neutral
349186332703,TWEET FROM: KOTTAPURAM,KOTTAPURAM,@sarkar_swati * Why do you put up 2011 figs for INC. Why not 2015 fig of Zero ? Do u have an axe to grind against BJP and/or PM ?,http://twitter.com/kottapuram/statuses/565387713244061697,TWITTER,Feb 11 2015 05:51 AM,658618,729,209,4,634,3,8,32705,8626,1015,Neutral
349185967158,TWEET FROM: ROHITNEEMA3,ROHITNEEMA3,"Don your most loved aroma this VDay, splash some @AXE enchantment! #tweetheart http://t.co/U66qskyDng",http://twitter.com/rohitneema3/statuses/565387296027856896,TWITTER,Feb 11 2015 05:50 AM,297963,701,151,6,542,0,5,21467,7912,58360,Positive
349185926522,TWEET FROM: KAMLESHNEEMA,KAMLESHNEEMA,"Wear your most cherished fragrance this VDay, sprinkle some @AXE charm! #tweetheart http://t.co/SG6gFCRUSh",http://twitter.com/kamleshneema/statuses/565387273596727296,TWITTER,Feb 11 2015 05:50 AM,435027,455,233,8,795,2,12,54303,12596,29184,Negative
349185881764,TWEET FROM: ROHITIFY,ROHITIFY,Now time to Spray on some @AXE Body Perfume for your #tweetheart this Vday! Which is your favourite among the range: http://t.co/KrIWFmpbSp,http://twitter.com/rohitify/statuses/565387221755527168,TWITTER,Feb 11 2015 05:49 AM,130168,443,210,7,511,1,12,74633,19182,113531,Neutral
349185676907,TWEET FROM: THEONLYTASH,THEONLYTASH,Lets make romance more magical with @AXE Spray on this Vday http://t.co/T40jfKO7DF /#tweetheart,http://twitter.com/TheOnlyTash/statuses/565386985020608514,TWITTER,Feb 11 2015 05:48 AM,549850,715,168,7,710,4,11,20589,14554,41422,Positive
349185650015,TWEET FROM: JUNGLEEBILLLI,JUNGLEEBILLLI,#Tweetheart Here is @AXE to bring that magic in your life   http://t.co/m8qWP37BbK,http://twitter.com/JungleeBillli/statuses/565386944717553664,TWITTER,Feb 11 2015 05:48 AM,1206024,695,200,2,818,2,10,12857,7085,57980,Neutral
349185448292,TWEET FROM: SIHYEU,SIHYEU,Thanks @AXE check out amazing offers here http://t.co/cgm7Jv5F59  :) Looking forward to have a memorable date with my #TweetHeart,http://twitter.com/Sihyeu/statuses/565386740710772736,TWITTER,Feb 11 2015 05:47 AM,271993,591,153,5,935,0,10,32643,33350,118226,Negative
349185357511,TWEET FROM: HITESH2617,HITESH2617,Dozen of Thanks to @AXE  ! i love your all sprays! :D #tweetheart   http://t.co/hHbH60usFX,http://twitter.com/Hitesh2617/statuses/565386638168436736,TWITTER,Feb 11 2015 05:47 AM,620410,523,290,2,584,3,8,34229,14611,65917,Neutral
349185330808,TWEET FROM: SIHYEU,SIHYEU,Thanks @AXE check out amazing offers here http://t.co/cgm7Jv5F59 :) Looking forward to have a memorable date!,http://twitter.com/Sihyeu/statuses/565386602374258689,TWITTER,Feb 11 2015 05:47 AM,117460,768,217,1,967,2,6,44055,24387,118226,Negative
349185094637,TWEET FROM: HITESH2617,HITESH2617,it always does magic for me ! Thank @AXE  ! :D #tweetheart   http://t.co/hHbH60usFX,http://twitter.com/Hitesh2617/statuses/565386342784573440,TWITTER,Feb 11 2015 05:46 AM,880230,543,234,3,912,4,9,83247,1863,65916,Neutral
349185066959,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Lets create magic with @AXE Spray on this Vday http://t.co/fOjy6zLoNq /#tweetheart,http://twitter.com/SmilingTwwitter/statuses/565386312753377282,TWITTER,Feb 11 2015 05:46 AM,502752,672,232,5,690,3,9,78419,5573,29333,Neutral
349184954458,TWEET FROM: HITESH2617,HITESH2617,i loved @AXE sprays than other fragrances! #tweetheart   http://t.co/hHbH60usFX,http://twitter.com/Hitesh2617/statuses/565386198378893313,TWITTER,Feb 11 2015 05:45 AM,1222171,439,253,4,766,4,14,57601,37188,65915,Positive
349184755017,TWEET FROM: HITESH2617,HITESH2617,i will use @AXE  spray on this valentine ! :) #tweetheart http://t.co/hHbH60usFX,http://twitter.com/Hitesh2617/statuses/565385989955530753,TWITTER,Feb 11 2015 05:44 AM,771489,370,191,6,544,0,10,81207,26106,65914,Neutral
349184600723,TWEET FROM: JUNGLEEBILLLI,JUNGLEEBILLLI,@Atheist_Krishna  yeah I also heard about it... What about you #Tweetheart @AXE,http://twitter.com/JungleeBillli/statuses/565385794660347908,TWITTER,Feb 11 2015 05:44 AM,320554,749,298,4,674,3,13,43082,16154,57976,Negative
349184413640,TWEET FROM: MANOBALAV,MANOBALAV,Recreate magic with @AXE Spray on this Vday http://t.co/OpqJ7hv5Cu /#tweetheart,http://twitter.com/ManobalaV/statuses/565385591983210496,TWITTER,Feb 11 2015 05:43 AM,450140,796,248,7,808,4,7,77976,40152,110997,Negative
349184173330,TWEET FROM: MECHNIZMO,MECHNIZMO,"@_RaveenGaikwad Nopes. A good 'ol wood and metal, slashing and shiny axe. The one that smashes all problems into two.",http://twitter.com/mechnizmo/statuses/565385355533492224,TWITTER,Feb 11 2015 05:42 AM,384835,579,247,0,715,2,9,65845,2061,2168,Negative
349183961747,TWEET FROM: _RAVEENGAIKWAD,_RAVEENGAIKWAD,@mechnizmo as in an #Axe deo?,http://twitter.com/_RaveenGaikwad/statuses/565385149115019265,TWITTER,Feb 11 2015 05:41 AM,229650,381,263,3,814,4,2,41992,36245,211,Positive
349183843078,TWEET FROM: _RAVEENGAIKWAD,_RAVEENGAIKWAD,@mechnizmo as #Axe deo?,http://twitter.com/_RaveenGaikwad/statuses/565385008463228928,TWITTER,Feb 11 2015 05:41 AM,404409,427,231,8,986,1,8,65736,29107,211,Positive
349183666844,TWEET FROM: MK_MO_,MK_MO_,Be one amongst all be unique be different with @AXE Magic #tweetheart  http://t.co/i3icw62TZX,http://twitter.com/mk_mo_/statuses/565384828494032900,TWITTER,Feb 11 2015 05:40 AM,990968,799,163,7,717,1,14,9756,26098,32490,Negative
349183429213,TWEET FROM: JADDUJHAPPI,JADDUJHAPPI,Spray magic with @AXE and recreate the fire this valentines day #tweetheart http://t.co/02lhfkZux3,http://twitter.com/JadduJhappi/statuses/565384564856872960,TWITTER,Feb 11 2015 05:39 AM,268894,334,223,8,797,1,2,6014,3110,116441,Negative
349183380059,TWEET FROM: MECHNIZMO,MECHNIZMO,"For every #problem, I have one #solution. An axe. #life",http://twitter.com/mechnizmo/statuses/565384491473330176,TWITTER,Feb 11 2015 05:39 AM,433277,644,204,9,864,4,6,35262,39482,2166,Negative
349183275189,TWEET FROM: ITSFREELANCER,ITSFREELANCER,@BeerVodkaLove with an axe or with a knife?,http://twitter.com/itsFreelancer/statuses/565384400083636225,TWITTER,Feb 11 2015 05:38 AM,787860,742,269,9,625,2,9,10308,39983,79714,Negative
349183184559,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,Truly mystic @AXE fragrances. Gift one to your #tweetheart http://t.co/C7jWHrylNp,http://twitter.com/shrey_RCBian/statuses/565384278461415424,TWITTER,Feb 11 2015 05:38 AM,1359555,534,177,4,721,1,2,20602,36961,33835,Positive
349182311598,TWEET FROM: ATHEIST_KRISHNA,ATHEIST_KRISHNA,"@JungleeBillli new range of @AXE fragrances is just WOW, i am in love with it #tweetheart http://t.co/TYz1EzJJEq",http://twitter.com/Atheist_Krishna/statuses/565383346206027776,TWITTER,Feb 11 2015 05:34 AM,466437,619,191,10,589,4,3,50836,28423,58468,Neutral
349182047101,TWEET FROM: MK_MO_,MK_MO_,Make this Valentine day more Beautiful and special with @AXE check out amazing offers here http://t.co/i3icw62TZX #TweetHeart,http://twitter.com/mk_mo_/statuses/565383079246974977,TWITTER,Feb 11 2015 05:33 AM,812146,468,271,0,614,0,12,70884,26628,32489,Neutral
349181778533,TWEET FROM: COMEONSHIV,COMEONSHIV,have some @AXE  magic sprayed on you to spread some magic on your #tweetheart this V day  http://t.co/bG4kJc3cHU,http://twitter.com/comeonshiv/statuses/565382785838620674,TWITTER,Feb 11 2015 05:32 AM,554765,462,203,0,745,5,1,96277,1703,25248,Neutral
349181547900,TWEET FROM: ANISHWEBERING,ANISHWEBERING,Let the @AXE fragrance linger over your #tweetheart this Vday! :D Check it Out: http://t.co/tyUGF0vZiW,http://twitter.com/Anishwebering/statuses/565382537703223296,TWITTER,Feb 11 2015 05:31 AM,1048503,663,269,2,936,4,12,5536,30363,23718,Negative
349181463560,TWEET FROM: MK_MO_,MK_MO_,Make your Presence mesmerizing with @AXE signature Body Perfume! Which is your favourite among the range: http://t.co/i3icw62TZX #tweetheart,http://twitter.com/mk_mo_/statuses/565382487900450816,TWITTER,Feb 11 2015 05:31 AM,136023,664,210,3,889,3,1,72931,36161,32490,Negative
349181303365,TWEET FROM: MK_MO_,MK_MO_,"So how""s you making this Valentine day Special ?? i am making it special with @AXE magic! #tweetheart   http://t.co/i3icw62TZX",http://twitter.com/mk_mo_/statuses/565382321713721344,TWITTER,Feb 11 2015 05:30 AM,668713,734,185,8,603,0,0,43203,18021,32488,Positive
349179314637,TWEET FROM: COMEONSHIV,COMEONSHIV,smell good for your #tweetheart this Valentines  day  http://t.co/bG4kJc3cHU  use  @AXE,http://twitter.com/comeonshiv/statuses/565380381378379778,TWITTER,Feb 11 2015 05:22 AM,210177,777,260,0,815,2,3,73338,9318,25245,Neutral
349177454171,TWEET FROM: SIHYEU,SIHYEU,Now leave your #tweetheart spell bound with @AXE signature Body Perfume! Which is your favourite among the range: http://t.co/cgm7Jv5F59,http://twitter.com/Sihyeu/statuses/565378533464502275,TWITTER,Feb 11 2015 05:15 AM,718517,769,161,2,665,1,9,69362,20548,118224,Neutral
349177414984,TWEET FROM: OMARAZAMII,OMARAZAMII,The new range of @AXE fragrances gives you that extra confidence to make a mark. #tweetheart http://t.co/ih4I6QKo07,http://twitter.com/omarazamii/statuses/565378508461850624,TWITTER,Feb 11 2015 05:15 AM,183876,446,219,4,855,4,7,6410,8635,89062,Negative
349177117793,TWEET FROM: PRATIIKREGE,PRATIIKREGE,My #tweetheart loves the @AXE range of mesmerising fragrances. Spray some magic this Vday http://t.co/peNXCASHMv #tweetheart,http://twitter.com/PratiikRege/statuses/565378203359776768,TWITTER,Feb 11 2015 05:14 AM,1332295,506,226,7,867,4,5,64654,26323,160265,Positive
349176852818,TWEET FROM: UJWALADIGA,UJWALADIGA,"Don your favourite fragrance this VDay, spray some @AXE magic! #tweetheart   http://t.co/PBbXoWe1R4",http://twitter.com/UjwalAdiga/statuses/565377956005302274,TWITTER,Feb 11 2015 05:13 AM,487384,769,157,2,927,4,7,77348,38769,76113,Negative
349176274191,TWEET FROM: ROHITIFY,ROHITIFY,You must Find out how @AXE @CornettoIN can work wonders this Vday! Fingers crossed #tweetheart   http://t.co/v7XvlTAInO,http://twitter.com/rohitify/statuses/565377372711821313,TWITTER,Feb 11 2015 05:10 AM,86217,543,192,8,550,5,7,97287,23524,113528,Negative
349176221569,TWEET FROM: KAMLESHNEEMA,KAMLESHNEEMA,Anticipating have a basic date! Highly acknowledged @AXE take a gander at bewildering offers here http://t.co/SG6gFCRUSh,http://twitter.com/kamleshneema/statuses/565377236551745537,TWITTER,Feb 11 2015 05:10 AM,1168079,601,268,5,552,3,12,77620,19496,29181,Positive
349176061822,TWEET FROM: ROHITNEEMA3,ROHITNEEMA3,Looking forward to have a critical date! Much appreciated @AXE look at astounding offers here http://t.co/U66qskyDng,http://twitter.com/rohitneema3/statuses/565377223289356288,TWITTER,Feb 11 2015 05:10 AM,230470,720,253,1,845,3,11,80689,11466,58356,Neutral
349175511191,TWEET FROM: MYSTICALLYHUMAN,MYSTICALLYHUMAN,"@axe_ashish mc, bc, is she your kept? Ja Feku se gaand mara le, son of a whore",http://twitter.com/MysticallyHuman/statuses/565376664340037632,TWITTER,Feb 11 2015 05:07 AM,412315,562,247,3,522,3,6,15918,19645,676,Negative
349175507937,TWEET FROM: SHREY_RCBIAN,SHREY_RCBIAN,RT @rohitneema3 Leave your #tweetheart hypnotized with @AXE mark Body Perfume! Which is your most loved among the extent: http://t.co/U66qskyDng,http://twitter.com/shrey_RCBian/statuses/565376659306860545,TWITTER,Feb 11 2015 05:07 AM,837629,542,233,5,697,1,14,65054,13196,33829,Positive
349175073342,TWEET FROM: MRIDULKHURANA,MRIDULKHURANA,Looking forward to have a memorable date! Thanks @AXE check out amazing offers here http://t.co/5ioD8jJFIB,http://twitter.com/mridulkhurana/statuses/565376262135640064,TWITTER,Feb 11 2015 05:06 AM,1061665,641,257,10,898,3,8,3760,14434,20433,Negative
349173645943,TWEET FROM: UJWALADIGA,UJWALADIGA,Want to have a memorable date? Check out the amazing offers by @AXE here : http://t.co/vGKLgVqiE5 !  #TweetHeart,http://twitter.com/UjwalAdiga/statuses/565374943089950722,TWITTER,Feb 11 2015 05:01 AM,90735,339,201,6,842,4,2,41409,13108,76108,Positive
349173522833,TWEET FROM: UJWALADIGA,UJWALADIGA,Want to have a memorable date? Check out the amazing offers by @AXE here : http://t.co/PBbXoWe1R4 !,http://twitter.com/UjwalAdiga/statuses/565374846897750017,TWITTER,Feb 11 2015 05:00 AM,378087,442,213,10,836,0,10,23732,24686,76107,Negative
349173367526,TWEET FROM: OMARAZAMII,OMARAZAMII,"Don your favourite fragrance this Valentine Day, spray some @AXE magic! #tweetheart http://t.co/ih4I6QKo07",http://twitter.com/omarazamii/statuses/565374720724316160,TWITTER,Feb 11 2015 05:00 AM,100824,738,237,8,969,2,10,4971,34447,89060,Positive
349172568888,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,#tweetheart It's amazing !! http://t.co/NxwvKIMxyr I’m in love with the new range of @AXE fragrances.,http://twitter.com/SmilingTwwitter/statuses/565373938574716928,TWITTER,Feb 11 2015 04:57 AM,120593,655,275,10,606,1,12,70453,21412,29330,Neutral
349171935839,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Thanks to @AXE @CornettoIN is your perfect partner to make your #tweetheart go wow! on this Valentines day http://t.co/IPcwypVdAl,http://twitter.com/SmilingTwwitter/statuses/565373352203001857,TWITTER,Feb 11 2015 04:54 AM,193158,679,300,9,830,1,10,29857,33751,29327,Positive
349171524595,TWEET FROM: UJWALADIGA,UJWALADIGA,Leave your #tweetheart spell bound with @AXE Signature Body Perfume! Which is your favourite among the range: http://t.co/PBbXoWe1R4,http://twitter.com/UjwalAdiga/statuses/565372885611855875,TWITTER,Feb 11 2015 04:52 AM,837339,560,196,9,782,3,13,55688,13423,76105,Neutral
349171249558,TWEET FROM: SMILINGTWWITTER,SMILINGTWWITTER,Make your Presence a wonder with @AXE signature Body Perfume! #tweetheart http://t.co/IPcwypVdAl,http://twitter.com/SmilingTwwitter/statuses/565372662986604545,TWITTER,Feb 11 2015 04:52 AM,1124737,300,188,8,928,0,15,93983,3097,29326,Neutral
349170855803,TWEET FROM: MK_MO_,MK_MO_,This Valentines day @AXE @CornettoIN is your perfect partner to make your #tweetheart go wow!!  http://t.co/i3icw62TZX,http://twitter.com/mk_mo_/statuses/565372260144668672,TWITTER,Feb 11 2015 04:50 AM,525215,341,213,1,917,4,2,5955,9638,32486,Positive
